,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
412,240.0,240.0,35.0,90.0,0.389,13.0,37.0,0.351,16.0,22.0,0.727,11.0,26.0,37.0,21.0,8.0,6.0,11.0,17.0,99.0,,0.497,0.461,0.411,0.244,20.0,61.9,38.1,60.0,8.2,10.7,9.9,100.0,102.0,117.5,,,9.0,21.0,0.583,5.0,9.0,0.625,5.0,6.0,1.0,3.0,7.0,8.0,6.0,3.0,2.0,4.0,3.0,23.0,-4.0,0.724,0.708,0.667,4.0,14.3,21.4,13.5,30.0,4.4,7.7,27.6,30.5,149.0,128.0,CHO,99,0,1,240.0,240.0,43.0,91.0,0.473,9.0,35.0,0.257,19.0,19.0,1.0,16.0,44.0,60.0,23.0,6.0,3.0,17.0,20.0,114.0,,0.574,0.522,0.385,0.209,38.1,80.0,61.9,53.5,6.2,5.7,14.6,100.0,117.5,102.0,,,12.0,19.0,0.692,4.0,11.0,0.667,7.0,7.0,1.0,5.0,15.0,19.0,6.0,2.0,1.0,5.0,3.0,32.0,22.0,0.881,0.846,1.0,0.375,15.7,38.0,26.3,30.7,2.8,2.5,100.0,29.5,154.0,109.0,MIA,114,1,2022,2021-10-29,True
413,240.0,240.0,43.0,91.0,0.473,9.0,35.0,0.257,19.0,19.0,1.0,16.0,44.0,60.0,23.0,6.0,3.0,17.0,20.0,114.0,,0.574,0.522,0.385,0.209,38.1,80.0,61.9,53.5,6.2,5.7,14.6,100.0,117.5,102.0,,,12.0,19.0,0.692,4.0,11.0,0.667,7.0,7.0,1.0,5.0,15.0,19.0,6.0,2.0,1.0,5.0,3.0,32.0,22.0,0.881,0.846,1.0,0.375,15.7,38.0,26.3,30.7,2.8,2.5,100.0,29.5,154.0,109.0,MIA,114,1,0,240.0,240.0,35.0,90.0,0.389,13.0,37.0,0.351,16.0,22.0,0.727,11.0,26.0,37.0,21.0,8.0,6.0,11.0,17.0,99.0,,0.497,0.461,0.411,0.244,20.0,61.9,38.1,60.0,8.2,10.7,9.9,100.0,102.0,117.5,,,9.0,21.0,0.583,5.0,9.0,0.625,5.0,6.0,1.0,3.0,7.0,8.0,6.0,3.0,2.0,4.0,3.0,23.0,-4.0,0.724,0.708,0.667,4.0,14.3,21.4,13.5,30.0,4.4,7.7,27.6,30.5,149.0,128.0,CHO,99,0,2022,2021-10-29,False
414,240.0,240.0,37.0,93.0,0.398,8.0,29.0,0.276,16.0,23.0,0.696,11.0,35.0,46.0,20.0,9.0,7.0,14.0,27.0,98.0,,0.475,0.441,0.312,0.247,21.6,77.8,47.9,54.1,8.8,14.0,12.0,100.0,96.2,103.1,,,9.0,19.0,0.563,4.0,7.0,0.571,6.0,8.0,1.0,5.0,8.0,11.0,6.0,3.0,2.0,4.0,5.0,28.0,11.0,0.717,0.688,0.625,1.0,13.8,26.8,16.1,30.6,4.1,13.6,28.6,28.5,138.0,113.0,IND,98,0,1,240.0,240.0,34.0,76.0,0.447,6.0,26.0,0.231,31.0,41.0,0.756,10.0,40.0,50.0,20.0,9.0,6.0,18.0,21.0,105.0,,0.558,0.487,0.342,0.539,22.2,78.4,52.1,58.8,8.8,9.4,16.1,100.0,103.1,96.2,,,10.0,16.0,0.7,3.0,6.0,0.5,16.0,19.0,1.0,4.0,11.0,11.0,8.0,2.0,2.0,7.0,4.0,29.0,18.0,0.814,0.75,0.75,1.75,15.2,27.7,14.8,40.4,7.3,4.3,34.1,28.6,137.0,105.0,BRK,105,1,2022,2021-10-29,True
415,240.0,240.0,34.0,76.0,0.447,6.0,26.0,0.231,31.0,41.0,0.756,10.0,40.0,50.0,20.0,9.0,6.0,18.0,21.0,105.0,,0.558,0.487,0.342,0.539,22.2,78.4,52.1,58.8,8.8,9.4,16.1,100.0,103.1,96.2,,,10.0,16.0,0.7,3.0,6.0,0.5,16.0,19.0,1.0,4.0,11.0,11.0,8.0,2.0,2.0,7.0,4.0,29.0,18.0,0.814,0.75,0.75,1.75,15.2,27.7,14.8,40.4,7.3,4.3,34.1,28.6,137.0,105.0,BRK,105,1,0,240.0,240.0,37.0,93.0,0.398,8.0,29.0,0.276,16.0,23.0,0.696,11.0,35.0,46.0,20.0,9.0,7.0,14.0,27.0,98.0,,0.475,0.441,0.312,0.247,21.6,77.8,47.9,54.1,8.8,14.0,12.0,100.0,96.2,103.1,,,9.0,19.0,0.563,4.0,7.0,0.571,6.0,8.0,1.0,5.0,8.0,11.0,6.0,3.0,2.0,4.0,5.0,28.0,11.0,0.717,0.688,0.625,1.0,13.8,26.8,16.1,30.6,4.1,13.6,28.6,28.5,138.0,113.0,IND,98,0,2022,2021-10-29,False
416,240.0,240.0,40.0,80.0,0.5,9.0,27.0,0.333,24.0,25.0,0.96,3.0,42.0,45.0,19.0,4.0,5.0,14.0,20.0,113.0,,0.621,0.556,0.338,0.313,7.7,76.4,47.9,47.5,3.9,7.8,13.3,100.0,110.5,106.6,,,9.0,21.0,0.875,3.0,7.0,0.667,7.0,7.0,1.0,1.0,11.0,12.0,8.0,2.0,2.0,4.0,4.0,23.0,10.0,0.948,0.875,0.778,0.875,3.9,26.1,16.6,41.8,3.2,9.3,37.5,34.0,178.0,111.0,SAC,113,0,1,240.0,240.0,42.0,98.0,0.429,9.0,34.0,0.265,16.0,25.0,0.64,13.0,36.0,49.0,18.0,9.0,6.0,10.0,22.0,109.0,,0.5,0.474,0.347,0.255,23.6,92.3,52.1,42.9,8.8,11.3,8.4,100.0,106.6,110.5,,,10.0,22.0,0.714,4.0,11.0,0.5,4.0,6.0,1.0,5.0,8.0,13.0,6.0,2.0,2.0,5.0,6.0,24.0,6.0,0.721,0.75,1.0,1.0,18.6,50.4,21.8,26.9,3.8,6.4,25.0,29.1,172.0,118.0,NOP,109,1,2022,2021-10-29,True
417,240.0,240.0,42.0,98.0,0.429,9.0,34.0,0.265,16.0,25.0,0.64,13.0,36.0,49.0,18.0,9.0,6.0,10.0,22.0,109.0,,0.5,0.474,0.347,0.255,23.6,92.3,52.1,42.9,8.8,11.3,8.4,100.0,106.6,110.5,,,10.0,22.0,0.714,4.0,11.0,0.5,4.0,6.0,1.0,5.0,8.0,13.0,6.0,2.0,2.0,5.0,6.0,24.0,6.0,0.721,0.75,1.0,1.0,18.6,50.4,21.8,26.9,3.8,6.4,25.0,29.1,172.0,118.0,NOP,109,1,0,240.0,240.0,40.0,80.0,0.5,9.0,27.0,0.333,24.0,25.0,0.96,3.0,42.0,45.0,19.0,4.0,5.0,14.0,20.0,113.0,,0.621,0.556,0.338,0.313,7.7,76.4,47.9,47.5,3.9,7.8,13.3,100.0,110.5,106.6,,,9.0,21.0,0.875,3.0,7.0,0.667,7.0,7.0,1.0,1.0,11.0,12.0,8.0,2.0,2.0,4.0,4.0,23.0,10.0,0.948,0.875,0.778,0.875,3.9,26.1,16.6,41.8,3.2,9.3,37.5,34.0,178.0,111.0,SAC,113,0,2022,2021-10-29,False
418,240.0,240.0,23.0,78.0,0.295,8.0,37.0,0.216,21.0,27.0,0.778,6.0,30.0,36.0,14.0,8.0,3.0,15.0,17.0,75.0,,0.417,0.346,0.474,0.346,11.5,85.7,41.4,60.9,8.1,6.4,14.3,100.0,75.7,107.0,,,5.0,18.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,6.0,7.0,4.0,2.0,1.0,4.0,4.0,16.0,10.0,1.0,1.0,0.833,2.0,11.1,46.2,24.8,52.2,5.2,6.1,40.0,38.5,200.0,112.0,DAL,75,0,1,240.0,240.0,43.0,83.0,0.518,11.0,36.0,0.306,9.0,13.0,0.692,5.0,46.0,51.0,28.0,8.0,3.0,19.0,24.0,106.0,,0.597,0.584,0.434,0.157,14.3,88.5,58.6,65.1,8.1,7.3,17.6,100.0,107.0,75.7,,,7.0,12.0,0.714,2.0,6.0,0.5,4.0,6.0,1.0,2.0,14.0,16.0,8.0,2.0,1.0,2.0,4.0,17.0,32.0,0.798,0.75,1.0,2.0,19.0,51.2,35.0,45.4,6.5,10.2,40.0,30.0,137.0,86.0,DEN,106,1,2022,2021-10-29,True
419,240.0,240.0,43.0,83.0,0.518,11.0,36.0,0.306,9.0,13.0,0.692,5.0,46.0,51.0,28.0,8.0,3.0,19.0,24.0,106.0,,0.597,0.584,0.434,0.157,14.3,88.5,58.6,65.1,8.1,7.3,17.6,100.0,107.0,75.7,,,7.0,12.0,0.714,2.0,6.0,0.5,4.0,6.0,1.0,2.0,14.0,16.0,8.0,2.0,1.0,2.0,4.0,17.0,32.0,0.798,0.75,1.0,2.0,19.0,51.2,35.0,45.4,6.5,10.2,40.0,30.0,137.0,86.0,DEN,106,1,0,240.0,240.0,23.0,78.0,0.295,8.0,37.0,0.216,21.0,27.0,0.778,6.0,30.0,36.0,14.0,8.0,3.0,15.0,17.0,75.0,,0.417,0.346,0.474,0.346,11.5,85.7,41.4,60.9,8.1,6.4,14.3,100.0,75.7,107.0,,,5.0,18.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,6.0,7.0,4.0,2.0,1.0,4.0,4.0,16.0,10.0,1.0,1.0,0.833,2.0,11.1,46.2,24.8,52.2,5.2,6.1,40.0,38.5,200.0,112.0,DAL,75,0,2022,2021-10-29,False
420,240.0,240.0,34.0,87.0,0.391,15.0,42.0,0.357,9.0,16.0,0.563,6.0,37.0,43.0,17.0,7.0,5.0,12.0,14.0,92.0,,0.489,0.477,0.483,0.184,11.3,69.8,40.6,50.0,7.0,8.8,11.3,100.0,92.5,111.6,,,15.0,24.0,0.667,6.0,11.0,0.667,6.0,9.0,0.667,2.0,8.0,9.0,4.0,2.0,2.0,4.0,5.0,42.0,1.0,0.751,0.75,0.733,0.667,8.2,27.5,15.7,22.7,4.5,7.6,33.3,43.0,124.0,123.0,LAC,92,0,1,240.0,240.0,41.0,98.0,0.418,19.0,41.0,0.463,10.0,16.0,0.625,16.0,47.0,63.0,21.0,8.0,6.0,14.0,19.0,111.0,,0.528,0.515,0.418,0.163,30.2,88.7,59.4,51.2,8.0,13.3,11.8,100.0,111.6,92.5,,,9.0,18.0,1.0,5.0,7.0,1.0,3.0,5.0,1.0,6.0,11.0,17.0,6.0,2.0,2.0,6.0,4.0,25.0,27.0,1.25,1.25,1.0,1.0,29.4,50.3,33.8,61.2,4.2,34.6,33.3,45.0,216.0,103.0,POR,111,1,2022,2021-10-29,True
421,240.0,240.0,41.0,98.0,0.418,19.0,41.0,0.463,10.0,16.0,0.625,16.0,47.0,63.0,21.0,8.0,6.0,14.0,19.0,111.0,,0.528,0.515,0.418,0.163,30.2,88.7,59.4,51.2,8.0,13.3,11.8,100.0,111.6,92.5,,,9.0,18.0,1.0,5.0,7.0,1.0,3.0,5.0,1.0,6.0,11.0,17.0,6.0,2.0,2.0,6.0,4.0,25.0,27.0,1.25,1.25,1.0,1.0,29.4,50.3,33.8,61.2,4.2,34.6,33.3,45.0,216.0,103.0,POR,111,1,0,240.0,240.0,34.0,87.0,0.391,15.0,42.0,0.357,9.0,16.0,0.563,6.0,37.0,43.0,17.0,7.0,5.0,12.0,14.0,92.0,,0.489,0.477,0.483,0.184,11.3,69.8,40.6,50.0,7.0,8.8,11.3,100.0,92.5,111.6,,,15.0,24.0,0.667,6.0,11.0,0.667,6.0,9.0,0.667,2.0,8.0,9.0,4.0,2.0,2.0,4.0,5.0,42.0,1.0,0.751,0.75,0.733,0.667,8.2,27.5,15.7,22.7,4.5,7.6,33.3,43.0,124.0,123.0,LAC,92,0,2022,2021-10-29,False
422,240.0,240.0,37.0,87.0,0.425,12.0,34.0,0.353,15.0,22.0,0.682,16.0,20.0,36.0,28.0,10.0,1.0,15.0,13.0,101.0,,0.522,0.494,0.391,0.253,34.0,64.5,46.2,75.7,10.7,1.8,13.4,100.0,108.5,121.4,,,10.0,16.0,0.667,3.0,9.0,1.0,5.0,6.0,1.0,6.0,4.0,9.0,11.0,3.0,1.0,6.0,3.0,23.0,1.0,0.75,0.75,0.643,1.333,20.3,69.3,27.6,58.2,4.9,2.7,29.6,38.5,232.0,130.0,CLE,101,0,1,240.0,240.0,46.0,84.0,0.548,12.0,27.0,0.444,9.0,10.0,0.9,11.0,31.0,42.0,24.0,9.0,6.0,20.0,20.0,113.0,,0.639,0.619,0.321,0.119,35.5,66.0,53.8,52.2,9.7,11.3,18.5,100.0,121.4,108.5,,,10.0,22.0,0.75,6.0,10.0,1.0,5.0,5.0,1.0,4.0,7.0,9.0,8.0,4.0,3.0,7.0,3.0,26.0,30.0,1.0,1.0,0.667,0.5,42.3,23.0,29.4,30.3,7.3,8.8,100.0,36.4,176.0,119.0,LAL,113,1,2022,2021-10-29,False
423,240.0,240.0,46.0,84.0,0.548,12.0,27.0,0.444,9.0,10.0,0.9,11.0,31.0,42.0,24.0,9.0,6.0,20.0,20.0,113.0,,0.639,0.619,0.321,0.119,35.5,66.0,53.8,52.2,9.7,11.3,18.5,100.0,121.4,108.5,,,10.0,22.0,0.75,6.0,10.0,1.0,5.0,5.0,1.0,4.0,7.0,9.0,8.0,4.0,3.0,7.0,3.0,26.0,30.0,1.0,1.0,0.667,0.5,42.3,23.0,29.4,30.3,7.3,8.8,100.0,36.4,176.0,119.0,LAL,113,1,0,240.0,240.0,37.0,87.0,0.425,12.0,34.0,0.353,15.0,22.0,0.682,16.0,20.0,36.0,28.0,10.0,1.0,15.0,13.0,101.0,,0.522,0.494,0.391,0.253,34.0,64.5,46.2,75.7,10.7,1.8,13.4,100.0,108.5,121.4,,,10.0,16.0,0.667,3.0,9.0,1.0,5.0,6.0,1.0,6.0,4.0,9.0,11.0,3.0,1.0,6.0,3.0,23.0,1.0,0.75,0.75,0.643,1.333,20.3,69.3,27.6,58.2,4.9,2.7,29.6,38.5,232.0,130.0,CLE,101,0,2022,2021-10-29,True
424,290.0,290.0,44.0,107.0,0.411,2.0,26.0,0.077,22.0,25.0,0.88,8.0,46.0,54.0,23.0,8.0,10.0,11.0,32.0,112.0,,0.475,0.421,0.243,0.234,13.8,79.3,46.6,52.3,6.8,14.7,8.5,100.0,95.1,97.7,,,14.0,32.0,0.583,1.0,5.0,0.333,7.0,7.0,1.0,2.0,13.0,15.0,9.0,3.0,6.0,4.0,5.0,34.0,3.0,0.628,0.625,0.75,0.857,22.1,44.1,33.1,28.9,3.5,12.5,20.0,38.4,118.0,104.0,BOS,6,0,1,290.0,290.0,38.0,104.0,0.365,10.0,36.0,0.278,29.0,36.0,0.806,12.0,50.0,62.0,19.0,6.0,7.0,13.0,22.0,115.0,,0.48,0.413,0.346,0.346,20.7,86.2,53.4,50.0,5.1,8.6,9.8,100.0,97.7,95.1,,,12.0,32.0,0.667,3.0,9.0,1.0,9.0,9.0,1.0,5.0,14.0,17.0,6.0,2.0,2.0,4.0,6.0,36.0,16.0,0.872,0.833,0.9,0.571,14.3,29.2,20.0,32.9,2.7,5.9,37.5,37.8,172.0,102.0,WAS,6,1,2022,2021-10-30,False
425,290.0,290.0,38.0,104.0,0.365,10.0,36.0,0.278,29.0,36.0,0.806,12.0,50.0,62.0,19.0,6.0,7.0,13.0,22.0,115.0,,0.48,0.413,0.346,0.346,20.7,86.2,53.4,50.0,5.1,8.6,9.8,100.0,97.7,95.1,,,12.0,32.0,0.667,3.0,9.0,1.0,9.0,9.0,1.0,5.0,14.0,17.0,6.0,2.0,2.0,4.0,6.0,36.0,16.0,0.872,0.833,0.9,0.571,14.3,29.2,20.0,32.9,2.7,5.9,37.5,37.8,172.0,102.0,WAS,6,1,0,290.0,290.0,44.0,107.0,0.411,2.0,26.0,0.077,22.0,25.0,0.88,8.0,46.0,54.0,23.0,8.0,10.0,11.0,32.0,112.0,,0.475,0.421,0.243,0.234,13.8,79.3,46.6,52.3,6.8,14.7,8.5,100.0,95.1,97.7,,,14.0,32.0,0.583,1.0,5.0,0.333,7.0,7.0,1.0,2.0,13.0,15.0,9.0,3.0,6.0,4.0,5.0,34.0,3.0,0.628,0.625,0.75,0.857,22.1,44.1,33.1,28.9,3.5,12.5,20.0,38.4,118.0,104.0,BOS,6,0,2022,2021-10-30,False
426,240.0,240.0,38.0,87.0,0.437,16.0,32.0,0.5,11.0,15.0,0.733,12.0,34.0,46.0,21.0,5.0,6.0,17.0,21.0,103.0,,0.55,0.529,0.368,0.172,27.9,66.7,48.9,55.3,5.3,13.0,15.4,100.0,108.2,115.5,,,8.0,15.0,0.8,4.0,6.0,1.0,4.0,4.0,1.0,2.0,9.0,10.0,6.0,2.0,2.0,3.0,5.0,19.0,15.0,1.0,1.0,0.857,0.6,33.5,27.4,20.5,33.7,3.8,8.4,50.0,52.1,165.0,126.0,ORL,103,0,1,240.0,240.0,36.0,89.0,0.404,14.0,43.0,0.326,24.0,30.0,0.8,17.0,31.0,48.0,26.0,12.0,6.0,13.0,18.0,110.0,,0.538,0.483,0.483,0.337,33.3,72.1,51.1,72.2,12.6,10.9,11.3,100.0,115.5,108.2,,,6.0,17.0,0.667,3.0,8.0,0.667,9.0,10.0,1.0,3.0,5.0,8.0,6.0,3.0,2.0,3.0,4.0,22.0,21.0,0.833,0.833,0.8,0.75,13.2,29.5,19.1,35.4,5.4,6.2,37.5,40.8,148.0,121.0,DET,110,1,2022,2021-10-30,False
427,240.0,240.0,36.0,89.0,0.404,14.0,43.0,0.326,24.0,30.0,0.8,17.0,31.0,48.0,26.0,12.0,6.0,13.0,18.0,110.0,,0.538,0.483,0.483,0.337,33.3,72.1,51.1,72.2,12.6,10.9,11.3,100.0,115.5,108.2,,,6.0,17.0,0.667,3.0,8.0,0.667,9.0,10.0,1.0,3.0,5.0,8.0,6.0,3.0,2.0,3.0,4.0,22.0,21.0,0.833,0.833,0.8,0.75,13.2,29.5,19.1,35.4,5.4,6.2,37.5,40.8,148.0,121.0,DET,110,1,0,240.0,240.0,38.0,87.0,0.437,16.0,32.0,0.5,11.0,15.0,0.733,12.0,34.0,46.0,21.0,5.0,6.0,17.0,21.0,103.0,,0.55,0.529,0.368,0.172,27.9,66.7,48.9,55.3,5.3,13.0,15.4,100.0,108.2,115.5,,,8.0,15.0,0.8,4.0,6.0,1.0,4.0,4.0,1.0,2.0,9.0,10.0,6.0,2.0,2.0,3.0,5.0,19.0,15.0,1.0,1.0,0.857,0.6,33.5,27.4,20.5,33.7,3.8,8.4,50.0,52.1,165.0,126.0,ORL,103,0,2022,2021-10-30,True
428,240.0,240.0,42.0,81.0,0.519,19.0,33.0,0.576,20.0,25.0,0.8,5.0,32.0,37.0,22.0,7.0,4.0,12.0,21.0,123.0,,0.668,0.636,0.407,0.309,13.9,72.7,46.3,52.4,7.2,6.8,11.5,100.0,126.0,119.9,,,12.0,18.0,1.0,6.0,8.0,1.0,5.0,6.0,1.0,4.0,8.0,8.0,6.0,4.0,2.0,3.0,5.0,35.0,8.0,1.031,1.0,1.0,2.0,25.5,26.0,20.1,30.9,6.1,16.1,20.5,29.0,166.0,129.0,NYK,123,0,1,240.0,240.0,42.0,92.0,0.457,11.0,33.0,0.333,22.0,24.0,0.917,12.0,31.0,43.0,30.0,7.0,3.0,11.0,24.0,117.0,,0.57,0.516,0.359,0.261,27.3,86.1,53.8,71.4,7.2,6.3,9.7,100.0,119.9,126.0,,,10.0,21.0,0.75,3.0,9.0,1.0,6.0,7.0,1.0,4.0,10.0,14.0,8.0,3.0,2.0,2.0,5.0,27.0,7.0,0.901,0.875,1.0,2.0,13.7,40.6,25.6,36.5,4.6,13.2,29.1,32.5,160.0,133.0,NOP,117,1,2022,2021-10-30,True
429,240.0,240.0,42.0,92.0,0.457,11.0,33.0,0.333,22.0,24.0,0.917,12.0,31.0,43.0,30.0,7.0,3.0,11.0,24.0,117.0,,0.57,0.516,0.359,0.261,27.3,86.1,53.8,71.4,7.2,6.3,9.7,100.0,119.9,126.0,,,10.0,21.0,0.75,3.0,9.0,1.0,6.0,7.0,1.0,4.0,10.0,14.0,8.0,3.0,2.0,2.0,5.0,27.0,7.0,0.901,0.875,1.0,2.0,13.7,40.6,25.6,36.5,4.6,13.2,29.1,32.5,160.0,133.0,NOP,117,1,0,240.0,240.0,42.0,81.0,0.519,19.0,33.0,0.576,20.0,25.0,0.8,5.0,32.0,37.0,22.0,7.0,4.0,12.0,21.0,123.0,,0.668,0.636,0.407,0.309,13.9,72.7,46.3,52.4,7.2,6.8,11.5,100.0,126.0,119.9,,,12.0,18.0,1.0,6.0,8.0,1.0,5.0,6.0,1.0,4.0,8.0,8.0,6.0,4.0,2.0,3.0,5.0,35.0,8.0,1.031,1.0,1.0,2.0,25.5,26.0,20.1,30.9,6.1,16.1,20.5,29.0,166.0,129.0,NYK,123,0,2022,2021-10-30,False
430,240.0,240.0,39.0,92.0,0.424,11.0,32.0,0.344,8.0,12.0,0.667,12.0,36.0,48.0,18.0,8.0,4.0,15.0,17.0,97.0,,0.499,0.484,0.348,0.13,27.3,81.8,54.5,46.2,8.3,10.5,13.4,100.0,100.1,97.0,,,9.0,17.0,0.6,3.0,7.0,0.5,3.0,6.0,1.0,3.0,10.0,12.0,5.0,2.0,1.0,4.0,4.0,21.0,9.0,0.735,0.7,0.556,0.353,11.9,38.7,19.4,20.4,4.2,7.6,42.9,28.2,157.0,103.0,TOR,97,0,1,240.0,240.0,35.0,81.0,0.432,13.0,43.0,0.302,11.0,16.0,0.688,8.0,32.0,40.0,25.0,8.0,10.0,19.0,17.0,94.0,,0.534,0.512,0.531,0.198,18.2,72.7,45.5,71.4,8.3,16.7,17.8,100.0,97.0,100.1,,,8.0,18.0,0.6,4.0,13.0,0.6,5.0,6.0,1.0,6.0,10.0,14.0,7.0,3.0,5.0,5.0,5.0,22.0,6.0,0.799,0.75,1.0,0.667,16.6,30.5,19.3,37.5,6.6,16.0,50.0,39.7,130.0,110.0,IND,94,1,2022,2021-10-30,True
431,240.0,240.0,35.0,81.0,0.432,13.0,43.0,0.302,11.0,16.0,0.688,8.0,32.0,40.0,25.0,8.0,10.0,19.0,17.0,94.0,,0.534,0.512,0.531,0.198,18.2,72.7,45.5,71.4,8.3,16.7,17.8,100.0,97.0,100.1,,,8.0,18.0,0.6,4.0,13.0,0.6,5.0,6.0,1.0,6.0,10.0,14.0,7.0,3.0,5.0,5.0,5.0,22.0,6.0,0.799,0.75,1.0,0.667,16.6,30.5,19.3,37.5,6.6,16.0,50.0,39.7,130.0,110.0,IND,94,1,0,240.0,240.0,39.0,92.0,0.424,11.0,32.0,0.344,8.0,12.0,0.667,12.0,36.0,48.0,18.0,8.0,4.0,15.0,17.0,97.0,,0.499,0.484,0.348,0.13,27.3,81.8,54.5,46.2,8.3,10.5,13.4,100.0,100.1,97.0,,,9.0,17.0,0.6,3.0,7.0,0.5,3.0,6.0,1.0,3.0,10.0,12.0,5.0,2.0,1.0,4.0,4.0,21.0,9.0,0.735,0.7,0.556,0.353,11.9,38.7,19.4,20.4,4.2,7.6,42.9,28.2,157.0,103.0,TOR,97,0,2022,2021-10-30,False
432,240.0,240.0,36.0,95.0,0.379,8.0,22.0,0.364,14.0,19.0,0.737,20.0,29.0,49.0,24.0,6.0,1.0,19.0,17.0,94.0,,0.455,0.421,0.232,0.2,38.5,85.3,57.0,66.7,6.1,2.1,15.5,100.0,95.6,124.1,,,7.0,16.0,0.667,2.0,5.0,1.0,3.0,4.0,1.0,8.0,5.0,12.0,10.0,2.0,1.0,3.0,5.0,16.0,0.0,0.81,0.667,0.444,1.0,26.4,42.1,23.9,53.2,9.4,3.6,66.7,32.5,179.0,129.0,ATL,94,0,1,240.0,240.0,46.0,86.0,0.535,12.0,38.0,0.316,18.0,19.0,0.947,5.0,32.0,37.0,24.0,11.0,6.0,12.0,24.0,122.0,,0.646,0.605,0.442,0.221,14.7,61.5,43.0,52.2,11.2,8.2,11.3,100.0,124.1,95.6,,,9.0,13.0,0.75,2.0,6.0,0.667,8.0,9.0,1.0,1.0,11.0,11.0,4.0,4.0,3.0,2.0,4.0,22.0,21.0,1.0,1.0,1.0,0.692,10.8,32.4,21.4,43.2,8.5,8.6,40.0,30.1,167.0,110.0,PHI,122,1,2022,2021-10-30,True
433,240.0,240.0,46.0,86.0,0.535,12.0,38.0,0.316,18.0,19.0,0.947,5.0,32.0,37.0,24.0,11.0,6.0,12.0,24.0,122.0,,0.646,0.605,0.442,0.221,14.7,61.5,43.0,52.2,11.2,8.2,11.3,100.0,124.1,95.6,,,9.0,13.0,0.75,2.0,6.0,0.667,8.0,9.0,1.0,1.0,11.0,11.0,4.0,4.0,3.0,2.0,4.0,22.0,21.0,1.0,1.0,1.0,0.692,10.8,32.4,21.4,43.2,8.5,8.6,40.0,30.1,167.0,110.0,PHI,122,1,0,240.0,240.0,36.0,95.0,0.379,8.0,22.0,0.364,14.0,19.0,0.737,20.0,29.0,49.0,24.0,6.0,1.0,19.0,17.0,94.0,,0.455,0.421,0.232,0.2,38.5,85.3,57.0,66.7,6.1,2.1,15.5,100.0,95.6,124.1,,,7.0,16.0,0.667,2.0,5.0,1.0,3.0,4.0,1.0,8.0,5.0,12.0,10.0,2.0,1.0,3.0,5.0,16.0,0.0,0.81,0.667,0.444,1.0,26.4,42.1,23.9,53.2,9.4,3.6,66.7,32.5,179.0,129.0,ATL,94,0,2022,2021-10-30,False
